Nome: PALMAS;;;;
Codigo Estacao: A009;;;;
Latitude: -10.14777777;;;;
Longitude: -48.31444444;;;;
Altitude: 267;;;;
Situacao: Operante;;;;
Data Inicial: 2020-01-01;;;;
Data Final: 2023-12-31;;;;
Periodicidade da Medicao: Horaria;;;;
;;;;
Data Medicao;Hora Medicao;TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);;
28/04/2022;1500;33,2;;
28/04/2022;1600;33,4;;
28/04/2022;1700;33;;
28/04/2022;1800;33,2;;
28/04/2022;1900;32,4;;
28/04/2022;2000;32;;
28/04/2022;2100;30,1;;
28/04/2022;2200;28,5;;
28/04/2022;2300;27,9;;
29/04/2022;0;26,8;;
29/04/2022;100;27,9;;
29/04/2022;200;28;;
29/04/2022;300;25,9;;
29/04/2022;400;26,1;;
29/04/2022;500;25,4;;
29/04/2022;600;25;;
29/04/2022;700;23,5;;
29/04/2022;800;23,8;;
29/04/2022;900;23;;
29/04/2022;1000;25,4;;
29/04/2022;1100;29,3;;
29/04/2022;1200;30,5;;
29/04/2022;1300;30,8;;
29/04/2022;1400;32,4;;
29/04/2022;1500;32,6;;
29/04/2022;1600;33,5;;
29/04/2022;1700;33,9;;
29/04/2022;1800;33,8;;
29/04/2022;1900;33,4;;
29/04/2022;2000;32,6;;
29/04/2022;2100;30,7;;
29/04/2022;2200;27,9;;
29/04/2022;2300;27,2;;
30/04/2022;0;25,9;;
30/04/2022;100;25,2;;
30/04/2022;200;26,5;;
30/04/2022;300;26,9;;
30/04/2022;400;27,3;;
30/04/2022;500;27,9;;
30/04/2022;600;27,7;;
30/04/2022;700;25,4;;
30/04/2022;800;23,9;;
30/04/2022;900;24,2;;
30/04/2022;1000;25,1;;
30/04/2022;1100;26,7;;
30/04/2022;1200;31;;
30/04/2022;1300;32,1;;
30/04/2022;1400;32,6;;
30/04/2022;1500;33;;
30/04/2022;1600;32,6;;
30/04/2022;1700;33,9;;
30/04/2022;1800;32,7;;
30/04/2022;1900;31,2;;
30/04/2022;2000;30,5;;
30/04/2022;2100;29,4;;
30/04/2022;2200;27,3;;
30/04/2022;2300;25,7;;
01/05/2022;0;26,2;;
01/05/2022;100;26,5;;
01/05/2022;200;26,6;;
01/05/2022;300;26,5;;
01/05/2022;400;25,8;;
01/05/2022;500;24,6;;
01/05/2022;600;23,9;;
01/05/2022;700;23,1;;
01/05/2022;800;22,7;;
01/05/2022;900;22,4;;
01/05/2022;1000;23;;
01/05/2022;1100;26,6;;
01/05/2022;1200;28,7;;
01/05/2022;1300;30,7;;
01/05/2022;1400;33,1;;
01/05/2022;1500;31,6;;
01/05/2022;1600;33,4;;
01/05/2022;1700;33,4;;
01/05/2022;1800;33,1;;
01/05/2022;1900;31,7;;
01/05/2022;2000;31,1;;
01/05/2022;2100;29,8;;
01/05/2022;2200;27,8;;
01/05/2022;2300;26,4;;
02/05/2022;0;25,7;;
02/05/2022;100;24,9;;
02/05/2022;200;24,5;;
02/05/2022;300;24;;
02/05/2022;400;24,9;;
02/05/2022;500;24,6;;
02/05/2022;600;24,7;;
02/05/2022;700;23,1;;
02/05/2022;800;23,2;;
02/05/2022;900;22,7;;
02/05/2022;1000;23,4;;
02/05/2022;1100;27,2;;
02/05/2022;1200;30,3;;
02/05/2022;1300;32,6;;
02/05/2022;1400;33,1;;
02/05/2022;1500;33,4;;
02/05/2022;1600;34;;
02/05/2022;1700;34,8;;
02/05/2022;1800;33,9;;
02/05/2022;1900;33,4;;
02/05/2022;2000;32;;
02/05/2022;2100;29,5;;
02/05/2022;2200;27,9;;
02/05/2022;2300;26,8;;
03/05/2022;0;25,2;;
03/05/2022;100;25,8;;
03/05/2022;200;26,6;;
03/05/2022;300;26,6;;
03/05/2022;400;26,5;;
03/05/2022;500;26;;
03/05/2022;600;24;;
03/05/2022;700;22,7;;
03/05/2022;800;22;;
03/05/2022;900;22,2;;
03/05/2022;1000;23,1;;
03/05/2022;1100;27;;
03/05/2022;1200;29,8;;
03/05/2022;1300;31,9;;
03/05/2022;1400;33,1;;
03/05/2022;1500;32,6;;
03/05/2022;1600;31,4;;
03/05/2022;1700;34,2;;
03/05/2022;1800;34,7;;
03/05/2022;1900;32,6;;
03/05/2022;2000;31,8;;
03/05/2022;2100;30,8;;
03/05/2022;2200;27,9;;
03/05/2022;2300;26,8;;
04/05/2022;0;26,2;;
04/05/2022;100;24,9;;
04/05/2022;200;25;;
04/05/2022;300;24,3;;
04/05/2022;400;23,8;;
04/05/2022;500;24,8;;
04/05/2022;600;24,7;;
04/05/2022;700;23,1;;
04/05/2022;800;23;;
04/05/2022;900;22,8;;
04/05/2022;1000;23,4;;
04/05/2022;1100;27,2;;
04/05/2022;1200;30;;
04/05/2022;1300;31;;
04/05/2022;1400;32,1;;
04/05/2022;1500;33,9;;
04/05/2022;1600;33,2;;
04/05/2022;1700;35,1;;
04/05/2022;1800;34,3;;
04/05/2022;1900;34,6;;
04/05/2022;2000;33,1;;
04/05/2022;2100;32;;
04/05/2022;2200;29,1;;
04/05/2022;2300;28,4;;
05/05/2022;0;27,8;;
05/05/2022;100;27,5;;
05/05/2022;200;26,2;;
05/05/2022;300;25,5;;
05/05/2022;400;25,5;;
05/05/2022;500;25;;
05/05/2022;600;25,4;;
05/05/2022;700;25,6;;
05/05/2022;800;24,3;;
05/05/2022;900;24,2;;
05/05/2022;1000;24,9;;
05/05/2022;1100;28;;
05/05/2022;1200;30,7;;
05/05/2022;1300;31,1;;
05/05/2022;1400;31,3;;
05/05/2022;1500;31,8;;
05/05/2022;1600;32,1;;
05/05/2022;1700;29,2;;
05/05/2022;1800;23,9;;
05/05/2022;1900;24,1;;
05/05/2022;2000;24,2;;
05/05/2022;2100;24,6;;
05/05/2022;2200;24,4;;
05/05/2022;2300;24,1;;
06/05/2022;0;24;;
06/05/2022;100;24,6;;
06/05/2022;200;24;;
06/05/2022;300;24,3;;
06/05/2022;400;24,6;;
06/05/2022;500;24;;
06/05/2022;600;24,1;;
06/05/2022;700;23,9;;
06/05/2022;800;23,6;;
06/05/2022;900;23,6;;
06/05/2022;1000;23,6;;
06/05/2022;1100;26,1;;
06/05/2022;1200;27,7;;
06/05/2022;1300;29,9;;
06/05/2022;1400;31,7;;
06/05/2022;1500;32,7;;
06/05/2022;1600;30,9;;
06/05/2022;1700;31,9;;
06/05/2022;1800;31,2;;
06/05/2022;1900;30,6;;
06/05/2022;2000;29,1;;
06/05/2022;2100;27,1;;
06/05/2022;2200;26,4;;
06/05/2022;2300;25,9;;
07/05/2022;0;26,2;;
07/05/2022;100;25,6;;
07/05/2022;200;26;;
07/05/2022;300;25,4;;
07/05/2022;400;24,8;;
07/05/2022;500;24,3;;
07/05/2022;600;24,1;;
07/05/2022;700;23,7;;
07/05/2022;800;23,4;;
07/05/2022;900;23,7;;
07/05/2022;1000;23,9;;
07/05/2022;1100;24,4;;
07/05/2022;1200;28,1;;
07/05/2022;1300;31;;
07/05/2022;1400;32,5;;
07/05/2022;1500;32,9;;
07/05/2022;1600;34,2;;
07/05/2022;1700;34,2;;
07/05/2022;1800;33,7;;
07/05/2022;1900;32,5;;
07/05/2022;2000;31,7;;
07/05/2022;2100;29,9;;
07/05/2022;2200;28,6;;
07/05/2022;2300;26,7;;
08/05/2022;0;26,2;;
08/05/2022;100;26,5;;
08/05/2022;200;25,7;;
08/05/2022;300;26,1;;
08/05/2022;400;25,1;;
08/05/2022;500;24,9;;
08/05/2022;600;24,1;;
08/05/2022;700;23,4;;
08/05/2022;800;23,6;;
08/05/2022;900;23,6;;
08/05/2022;1000;24,6;;
08/05/2022;1100;28,6;;
08/05/2022;1200;29,9;;
08/05/2022;1300;31,2;;
08/05/2022;1400;32;;
08/05/2022;1500;33,2;;
08/05/2022;1600;33,3;;
08/05/2022;1700;32,5;;
08/05/2022;1800;33,4;;
08/05/2022;1900;33,4;;
08/05/2022;2000;32,2;;
08/05/2022;2100;30,3;;
08/05/2022;2200;27,3;;
08/05/2022;2300;26,1;;
09/05/2022;0;25,1;;
09/05/2022;100;25,6;;
09/05/2022;200;null;;
09/05/2022;300;null;;
09/05/2022;400;null;;
09/05/2022;500;null;;
09/05/2022;600;null;;
09/05/2022;700;null;;
09/05/2022;800;null;;
09/05/2022;900;null;;
09/05/2022;1000;null;;
09/05/2022;1100;null;;
09/05/2022;1200;null;;
09/05/2022;1300;null;;
09/05/2022;1400;null;;
09/05/2022;1500;null;;
09/05/2022;1600;null;;
09/05/2022;1700;null;;
09/05/2022;1800;null;;
09/05/2022;1900;null;;
09/05/2022;2000;null;;
09/05/2022;2100;null;;
09/05/2022;2200;null;;
09/05/2022;2300;null;;
10/05/2022;0;null;;
10/05/2022;100;null;;
10/05/2022;200;null;;
10/05/2022;300;null;;
10/05/2022;400;null;;
10/05/2022;500;null;;
10/05/2022;600;null;;
10/05/2022;700;null;;
10/05/2022;800;null;;
10/05/2022;900;null;;
10/05/2022;1000;null;;
10/05/2022;1100;null;;
10/05/2022;1200;null;;
10/05/2022;1300;null;;
10/05/2022;1400;null;;
10/05/2022;1500;null;;
10/05/2022;1600;null;;
10/05/2022;1700;null;;
10/05/2022;1800;null;;
10/05/2022;1900;null;;
10/05/2022;2000;null;;
10/05/2022;2100;null;;
10/05/2022;2200;null;;
10/05/2022;2300;null;;
11/05/2022;0;null;;
11/05/2022;100;null;;
11/05/2022;200;null;;
11/05/2022;300;null;;
11/05/2022;400;null;;
11/05/2022;500;null;;
11/05/2022;600;null;;
11/05/2022;700;null;;
11/05/2022;800;null;;
11/05/2022;900;null;;
11/05/2022;1000;null;;
11/05/2022;1100;null;;
11/05/2022;1200;null;;
11/05/2022;1300;null;;
11/05/2022;1400;null;;
11/05/2022;1500;null;;
11/05/2022;1600;null;;
11/05/2022;1700;null;;
11/05/2022;1800;null;;
11/05/2022;1900;null;;
11/05/2022;2000;null;;
11/05/2022;2100;null;;
11/05/2022;2200;null;;
11/05/2022;2300;null;;
12/05/2022;0;null;;
12/05/2022;100;null;;
12/05/2022;200;null;;
12/05/2022;300;null;;
12/05/2022;400;null;;
12/05/2022;500;null;;
12/05/2022;600;null;;
12/05/2022;700;null;;
12/05/2022;800;null;;
12/05/2022;900;null;;
12/05/2022;1000;null;;
12/05/2022;1100;null;;
12/05/2022;1200;null;;
12/05/2022;1300;null;;
12/05/2022;1400;null;;
12/05/2022;1500;null;;
12/05/2022;1600;null;;
12/05/2022;1700;null;;
12/05/2022;1800;null;;
12/05/2022;1900;null;;
12/05/2022;2000;null;;
12/05/2022;2100;null;;
12/05/2022;2200;null;;
12/05/2022;2300;null;;
13/05/2022;0;null;;
13/05/2022;100;null;;
13/05/2022;200;null;;
13/05/2022;300;null;;
13/05/2022;400;null;;
13/05/2022;500;null;;
13/05/2022;600;null;;
13/05/2022;700;null;;
13/05/2022;800;null;;
13/05/2022;900;null;;
13/05/2022;1000;null;;
13/05/2022;1100;null;;
13/05/2022;1200;null;;
13/05/2022;1300;null;;
13/05/2022;1400;null;;
13/05/2022;1500;null;;
13/05/2022;1600;null;;
13/05/2022;1700;null;;
13/05/2022;1800;null;;
13/05/2022;1900;null;;
13/05/2022;2000;null;;
13/05/2022;2100;null;;
13/05/2022;2200;null;;
13/05/2022;2300;null;;
14/05/2022;0;null;;
14/05/2022;100;null;;
14/05/2022;200;null;;
14/05/2022;300;null;;
14/05/2022;400;null;;
14/05/2022;500;null;;
14/05/2022;600;null;;
14/05/2022;700;null;;
14/05/2022;800;null;;
14/05/2022;900;null;;
14/05/2022;1000;null;;
14/05/2022;1100;null;;
14/05/2022;1200;null;;
14/05/2022;1300;null;;
14/05/2022;1400;null;;
14/05/2022;1500;null;;
14/05/2022;1600;null;;
14/05/2022;1700;null;;
14/05/2022;1800;null;;
14/05/2022;1900;null;;
14/05/2022;2000;null;;
14/05/2022;2100;null;;
14/05/2022;2200;null;;
14/05/2022;2300;null;;
15/05/2022;0;null;;
15/05/2022;100;null;;
15/05/2022;200;null;;
15/05/2022;300;null;;
15/05/2022;400;null;;
15/05/2022;500;null;;
15/05/2022;600;null;;
15/05/2022;700;null;;
15/05/2022;800;null;;
15/05/2022;900;null;;
15/05/2022;1000;null;;
15/05/2022;1100;null;;
15/05/2022;1200;null;;
15/05/2022;1300;null;;
15/05/2022;1400;null;;
15/05/2022;1500;null;;
15/05/2022;1600;null;;
15/05/2022;1700;null;;
15/05/2022;1800;null;;
15/05/2022;1900;null;;
15/05/2022;2000;null;;
15/05/2022;2100;null;;
15/05/2022;2200;null;;
15/05/2022;2300;null;;
16/05/2022;0;null;;
16/05/2022;100;null;;
16/05/2022;200;null;;
16/05/2022;300;null;;
16/05/2022;400;null;;
16/05/2022;500;null;;
16/05/2022;600;null;;
16/05/2022;700;null;;
16/05/2022;800;null;;
16/05/2022;900;null;;
16/05/2022;1000;null;;
16/05/2022;1100;null;;
16/05/2022;1200;null;;
16/05/2022;1300;null;;
16/05/2022;1400;null;;
16/05/2022;1500;null;;
16/05/2022;1600;null;;
16/05/2022;1700;null;;
16/05/2022;1800;null;;
16/05/2022;1900;null;;
16/05/2022;2000;null;;
16/05/2022;2100;null;;
16/05/2022;2200;null;;
16/05/2022;2300;null;;
17/05/2022;0;null;;
17/05/2022;100;null;;
17/05/2022;200;null;;
17/05/2022;300;null;;
17/05/2022;400;null;;
17/05/2022;500;null;;
17/05/2022;600;null;;
17/05/2022;700;null;;
17/05/2022;800;null;;
17/05/2022;900;null;;
17/05/2022;1000;null;;
17/05/2022;1100;null;;
17/05/2022;1200;null;;
17/05/2022;1300;null;;
17/05/2022;1400;null;;
17/05/2022;1500;null;;
17/05/2022;1600;null;;
17/05/2022;1700;null;;
17/05/2022;1800;null;;
17/05/2022;1900;null;;
17/05/2022;2000;null;;
17/05/2022;2100;null;;
17/05/2022;2200;null;;
17/05/2022;2300;null;;
18/05/2022;0;null;;
18/05/2022;100;null;;
18/05/2022;200;null;;
18/05/2022;300;null;;
18/05/2022;400;null;;
18/05/2022;500;null;;
18/05/2022;600;null;;
18/05/2022;700;null;;
18/05/2022;800;null;;
18/05/2022;900;null;;
18/05/2022;1000;null;;
18/05/2022;1100;null;;
18/05/2022;1200;null;;
18/05/2022;1300;null;;
18/05/2022;1400;null;;
18/05/2022;1500;null;;
18/05/2022;1600;null;;
18/05/2022;1700;null;;
18/05/2022;1800;null;;
18/05/2022;1900;null;;
18/05/2022;2000;null;;
18/05/2022;2100;null;;
18/05/2022;2200;null;;
18/05/2022;2300;null;;
19/05/2022;0;null;;
19/05/2022;100;null;;
19/05/2022;200;null;;
19/05/2022;300;null;;
19/05/2022;400;null;;
19/05/2022;500;null;;
19/05/2022;600;null;;
19/05/2022;700;null;;
19/05/2022;800;null;;
19/05/2022;900;null;;
19/05/2022;1000;null;;
19/05/2022;1100;null;;
19/05/2022;1200;null;;
19/05/2022;1300;null;;
19/05/2022;1400;null;;
19/05/2022;1500;null;;
19/05/2022;1600;null;;
19/05/2022;1700;null;;
19/05/2022;1800;null;;
19/05/2022;1900;null;;
19/05/2022;2000;null;;
19/05/2022;2100;null;;
19/05/2022;2200;null;;
19/05/2022;2300;null;;
20/05/2022;0;null;;
20/05/2022;100;null;;
20/05/2022;200;null;;
20/05/2022;300;null;;
20/05/2022;400;null;;
20/05/2022;500;null;;
20/05/2022;600;null;;
20/05/2022;700;null;;
20/05/2022;800;null;;
20/05/2022;900;null;;
20/05/2022;1000;null;;
20/05/2022;1100;null;;
20/05/2022;1200;null;;
20/05/2022;1300;null;;
20/05/2022;1400;null;;
20/05/2022;1500;null;;
20/05/2022;1600;null;;
20/05/2022;1700;null;;
20/05/2022;1800;null;;
20/05/2022;1900;null;;
20/05/2022;2000;null;;
20/05/2022;2100;null;;
20/05/2022;2200;null;;
20/05/2022;2300;null;;
21/05/2022;0;null;;
21/05/2022;100;null;;
21/05/2022;200;null;;
21/05/2022;300;null;;
21/05/2022;400;null;;
21/05/2022;500;null;;
21/05/2022;600;null;;
21/05/2022;700;null;;
21/05/2022;800;null;;
21/05/2022;900;null;;
21/05/2022;1000;null;;
21/05/2022;1100;null;;
21/05/2022;1200;null;;
21/05/2022;1300;null;;
21/05/2022;1400;null;;
21/05/2022;1500;null;;
21/05/2022;1600;null;;
21/05/2022;1700;null;;
21/05/2022;1800;null;;
21/05/2022;1900;null;;
21/05/2022;2000;null;;
21/05/2022;2100;null;;
21/05/2022;2200;null;;
21/05/2022;2300;null;;
22/05/2022;0;null;;
22/05/2022;100;null;;
22/05/2022;200;null;;
22/05/2022;300;null;;
22/05/2022;400;null;;
22/05/2022;500;null;;
22/05/2022;600;null;;
22/05/2022;700;null;;
22/05/2022;800;null;;
22/05/2022;900;null;;
22/05/2022;1000;null;;
22/05/2022;1100;null;;
22/05/2022;1200;null;;
22/05/2022;1300;null;;
22/05/2022;1400;null;;
22/05/2022;1500;null;;
22/05/2022;1600;null;;
22/05/2022;1700;null;;
22/05/2022;1800;null;;
22/05/2022;1900;null;;
22/05/2022;2000;null;;
22/05/2022;2100;null;;
22/05/2022;2200;null;;
22/05/2022;2300;null;;
23/05/2022;0;null;;
23/05/2022;100;null;;
23/05/2022;200;null;;
23/05/2022;300;null;;
23/05/2022;400;null;;
23/05/2022;500;null;;
23/05/2022;600;null;;
23/05/2022;700;null;;
23/05/2022;800;null;;
23/05/2022;900;null;;
23/05/2022;1000;null;;
23/05/2022;1100;null;;
23/05/2022;1200;null;;
23/05/2022;1300;null;;
23/05/2022;1400;null;;
23/05/2022;1500;null;;
23/05/2022;1600;null;;
23/05/2022;1700;null;;
23/05/2022;1800;null;;
23/05/2022;1900;null;;
23/05/2022;2000;null;;
23/05/2022;2100;null;;
23/05/2022;2200;null;;
23/05/2022;2300;null;;
24/05/2022;0;null;;
24/05/2022;100;null;;
24/05/2022;200;null;;
24/05/2022;300;null;;
24/05/2022;400;null;;
24/05/2022;500;null;;
24/05/2022;600;null;;
24/05/2022;700;null;;
24/05/2022;800;null;;
24/05/2022;900;null;;
24/05/2022;1000;null;;
24/05/2022;1100;null;;
24/05/2022;1200;null;;
24/05/2022;1300;null;;
24/05/2022;1400;null;;
24/05/2022;1500;null;;
24/05/2022;1600;null;;
24/05/2022;1700;null;;
24/05/2022;1800;null;;
24/05/2022;1900;null;;
24/05/2022;2000;null;;
24/05/2022;2100;null;;
24/05/2022;2200;null;;
24/05/2022;2300;null;;
25/05/2022;0;null;;
25/05/2022;100;null;;
25/05/2022;200;null;;
25/05/2022;300;null;;
25/05/2022;400;null;;
25/05/2022;500;null;;
25/05/2022;600;null;;
25/05/2022;700;null;;
25/05/2022;800;null;;
25/05/2022;900;null;;
25/05/2022;1000;null;;
25/05/2022;1100;null;;
25/05/2022;1200;null;;
25/05/2022;1300;null;;
25/05/2022;1400;null;;
25/05/2022;1500;null;;
25/05/2022;1600;null;;
25/05/2022;1700;null;;
25/05/2022;1800;null;;
25/05/2022;1900;null;;
25/05/2022;2000;null;;
25/05/2022;2100;null;;
25/05/2022;2200;null;;
25/05/2022;2300;null;;
26/05/2022;0;null;;
26/05/2022;100;null;;
26/05/2022;200;null;;
26/05/2022;300;null;;
26/05/2022;400;null;;
26/05/2022;500;null;;
26/05/2022;600;null;;
26/05/2022;700;null;;
26/05/2022;800;null;;
26/05/2022;900;null;;
26/05/2022;1000;null;;
26/05/2022;1100;null;;
26/05/2022;1200;null;;
26/05/2022;1300;null;;
26/05/2022;1400;null;;
26/05/2022;1500;null;;
26/05/2022;1600;null;;
26/05/2022;1700;null;;
26/05/2022;1800;null;;
26/05/2022;1900;null;;
26/05/2022;2000;null;;
26/05/2022;2100;null;;
26/05/2022;2200;null;;
26/05/2022;2300;null;;
27/05/2022;0;null;;
27/05/2022;100;null;;
27/05/2022;200;null;;
27/05/2022;300;null;;
27/05/2022;400;null;;
27/05/2022;500;null;;
27/05/2022;600;null;;
27/05/2022;700;null;;
27/05/2022;800;null;;
27/05/2022;900;null;;
27/05/2022;1000;null;;
27/05/2022;1100;null;;
27/05/2022;1200;null;;
27/05/2022;1300;null;;
27/05/2022;1400;null;;
27/05/2022;1500;null;;
27/05/2022;1600;null;;
27/05/2022;1700;null;;
27/05/2022;1800;null;;
27/05/2022;1900;null;;
27/05/2022;2000;null;;
27/05/2022;2100;null;;
27/05/2022;2200;null;;
27/05/2022;2300;null;;
28/05/2022;0;null;;
28/05/2022;100;null;;
28/05/2022;200;null;;
28/05/2022;300;null;;
28/05/2022;400;null;;
28/05/2022;500;null;;
28/05/2022;600;null;;
28/05/2022;700;null;;
28/05/2022;800;null;;
28/05/2022;900;null;;
28/05/2022;1000;null;;
28/05/2022;1100;null;;
28/05/2022;1200;null;;
28/05/2022;1300;null;;
28/05/2022;1400;null;;
28/05/2022;1500;null;;
28/05/2022;1600;null;;
28/05/2022;1700;null;;
28/05/2022;1800;null;;
28/05/2022;1900;null;;
28/05/2022;2000;null;;
28/05/2022;2100;null;;
28/05/2022;2200;null;;
28/05/2022;2300;null;;
29/05/2022;0;null;;
29/05/2022;100;null;;
29/05/2022;200;null;;
29/05/2022;300;null;;
29/05/2022;400;null;;
29/05/2022;500;null;;
29/05/2022;600;null;;
29/05/2022;700;null;;
29/05/2022;800;null;;
29/05/2022;900;null;;
29/05/2022;1000;null;;
29/05/2022;1100;null;;
29/05/2022;1200;null;;
29/05/2022;1300;null;;
29/05/2022;1400;null;;
29/05/2022;1500;null;;
29/05/2022;1600;null;;
29/05/2022;1700;null;;
29/05/2022;1800;null;;
29/05/2022;1900;null;;
29/05/2022;2000;null;;
29/05/2022;2100;null;;
29/05/2022;2200;null;;
29/05/2022;2300;null;;
30/05/2022;0;null;;
30/05/2022;100;null;;
30/05/2022;200;null;;
30/05/2022;300;null;;
30/05/2022;400;null;;
30/05/2022;500;null;;
30/05/2022;600;null;;
30/05/2022;700;null;;
30/05/2022;800;null;;
30/05/2022;900;null;;
30/05/2022;1000;null;;
30/05/2022;1100;null;;
30/05/2022;1200;null;;
30/05/2022;1300;null;;
30/05/2022;1400;null;;
30/05/2022;1500;null;;
30/05/2022;1600;null;;
30/05/2022;1700;null;;
30/05/2022;1800;null;;
30/05/2022;1900;null;;
30/05/2022;2000;null;;
30/05/2022;2100;null;;
30/05/2022;2200;null;;
30/05/2022;2300;null;;
31/05/2022;0;null;;
31/05/2022;100;null;;
31/05/2022;200;null;;
31/05/2022;300;null;;
31/05/2022;400;null;;
31/05/2022;500;null;;
31/05/2022;600;null;;
31/05/2022;700;null;;
31/05/2022;800;null;;
31/05/2022;900;null;;
31/05/2022;1000;null;;
31/05/2022;1100;null;;
31/05/2022;1200;null;;
31/05/2022;1300;null;;
31/05/2022;1400;null;;
31/05/2022;1500;null;;
31/05/2022;1600;null;;
31/05/2022;1700;null;;
31/05/2022;1800;null;;
31/05/2022;1900;null;;
31/05/2022;2000;null;;
31/05/2022;2100;null;;
31/05/2022;2200;null;;
31/05/2022;2300;null;;
01/06/2022;0;null;;
01/06/2022;100;null;;
01/06/2022;200;null;;
01/06/2022;300;null;;
01/06/2022;400;null;;
01/06/2022;500;null;;
01/06/2022;600;null;;
01/06/2022;700;null;;
01/06/2022;800;null;;
01/06/2022;900;null;;
01/06/2022;1000;null;;
01/06/2022;1100;null;;
01/06/2022;1200;null;;
01/06/2022;1300;null;;
01/06/2022;1400;null;;
01/06/2022;1500;null;;
01/06/2022;1600;null;;
01/06/2022;1700;null;;
01/06/2022;1800;null;;
01/06/2022;1900;null;;
01/06/2022;2000;null;;
01/06/2022;2100;null;;
01/06/2022;2200;null;;
01/06/2022;2300;null;;
02/06/2022;0;null;;
02/06/2022;100;null;;
02/06/2022;200;null;;
02/06/2022;300;null;;
02/06/2022;400;null;;
02/06/2022;500;null;;
02/06/2022;600;null;;
02/06/2022;700;null;;
02/06/2022;800;null;;
02/06/2022;900;null;;
02/06/2022;1000;null;;
02/06/2022;1100;null;;
02/06/2022;1200;null;;
02/06/2022;1300;null;;
02/06/2022;1400;null;;
02/06/2022;1500;null;;
02/06/2022;1600;null;;
02/06/2022;1700;null;;
02/06/2022;1800;null;;
02/06/2022;1900;null;;
02/06/2022;2000;null;;
02/06/2022;2100;null;;
02/06/2022;2200;null;;
02/06/2022;2300;null;;
03/06/2022;0;null;;
03/06/2022;100;null;;
03/06/2022;200;null;;
03/06/2022;300;null;;
03/06/2022;400;null;;
03/06/2022;500;null;;
03/06/2022;600;null;;
03/06/2022;700;null;;
03/06/2022;800;null;;
03/06/2022;900;null;;
03/06/2022;1000;null;;
03/06/2022;1100;null;;
03/06/2022;1200;null;;
03/06/2022;1300;null;;
03/06/2022;1400;null;;
03/06/2022;1500;null;;
03/06/2022;1600;null;;
03/06/2022;1700;null;;
03/06/2022;1800;null;;
03/06/2022;1900;null;;
03/06/2022;2000;null;;
03/06/2022;2100;null;;
03/06/2022;2200;null;;
03/06/2022;2300;null;;
04/06/2022;0;null;;
04/06/2022;100;null;;
04/06/2022;200;null;;
04/06/2022;300;null;;
04/06/2022;400;null;;
04/06/2022;500;null;;
04/06/2022;600;null;;
04/06/2022;700;null;;
04/06/2022;800;null;;
04/06/2022;900;null;;
04/06/2022;1000;null;;
04/06/2022;1100;null;;
04/06/2022;1200;null;;
04/06/2022;1300;null;;
04/06/2022;1400;null;;
04/06/2022;1500;null;;
04/06/2022;1600;null;;
04/06/2022;1700;null;;
04/06/2022;1800;null;;
04/06/2022;1900;null;;
04/06/2022;2000;null;;
04/06/2022;2100;null;;
04/06/2022;2200;null;;
04/06/2022;2300;null;;
05/06/2022;0;null;;
05/06/2022;100;null;;
05/06/2022;200;null;;
05/06/2022;300;null;;
05/06/2022;400;null;;
05/06/2022;500;null;;
05/06/2022;600;null;;
05/06/2022;700;null;;
05/06/2022;800;null;;
05/06/2022;900;null;;
05/06/2022;1000;null;;
05/06/2022;1100;null;;
05/06/2022;1200;null;;
05/06/2022;1300;null;;
05/06/2022;1400;null;;
05/06/2022;1500;null;;
05/06/2022;1600;null;;
05/06/2022;1700;null;;
05/06/2022;1800;null;;
05/06/2022;1900;null;;
05/06/2022;2000;null;;
05/06/2022;2100;null;;
05/06/2022;2200;null;;
05/06/2022;2300;null;;
06/06/2022;0;null;;
06/06/2022;100;null;;
06/06/2022;200;null;;
06/06/2022;300;null;;
06/06/2022;400;null;;
06/06/2022;500;null;;
06/06/2022;600;null;;
06/06/2022;700;null;;
06/06/2022;800;null;;
06/06/2022;900;null;;
06/06/2022;1000;null;;
06/06/2022;1100;null;;
06/06/2022;1200;null;;
06/06/2022;1300;null;;
06/06/2022;1400;null;;
06/06/2022;1500;null;;
06/06/2022;1600;null;;
06/06/2022;1700;null;;
06/06/2022;1800;null;;
06/06/2022;1900;null;;
06/06/2022;2000;null;;
06/06/2022;2100;null;;
06/06/2022;2200;null;;
06/06/2022;2300;null;;
07/06/2022;0;null;;
07/06/2022;100;null;;
07/06/2022;200;null;;
07/06/2022;300;null;;
07/06/2022;400;null;;
07/06/2022;500;null;;
07/06/2022;600;null;;
07/06/2022;700;null;;
07/06/2022;800;null;;
07/06/2022;900;null;;
07/06/2022;1000;null;;
07/06/2022;1100;null;;
07/06/2022;1200;null;;
07/06/2022;1300;null;;
07/06/2022;1400;null;;
07/06/2022;1500;null;;
07/06/2022;1600;null;;
07/06/2022;1700;null;;
07/06/2022;1800;null;;
07/06/2022;1900;null;;
07/06/2022;2000;null;;
07/06/2022;2100;null;;
07/06/2022;2200;null;;
07/06/2022;2300;null;;
08/06/2022;0;null;;
08/06/2022;100;null;;
08/06/2022;200;null;;
08/06/2022;300;null;;
08/06/2022;400;null;;
08/06/2022;500;null;;
08/06/2022;600;null;;
08/06/2022;700;null;;
08/06/2022;800;null;;
08/06/2022;900;null;;
08/06/2022;1000;null;;
08/06/2022;1100;null;;
08/06/2022;1200;null;;
08/06/2022;1300;null;;
